date,année,île,site,île x site,identificateur,n° quadrat,genre,recouvrement %,observation 1,observation 2,observation 3,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,12,Lobophyllia,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,13,Lobophyllia,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,14,Lobophyllia,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,15,Lobophyllia,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,16,Lobophyllia,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,17,Lobophyllia,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,18,Lobophyllia,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,19,Lobophyllia,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,20,Lobophyllia,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,1,Montipora,4.94,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,2,Montipora,1.23,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,3,Montipora,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,4,Montipora,7.41,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,5,Montipora,2.47,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,6,Montipora,2.47,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,7,Montipora,6.17,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,8,Montipora,3.70,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,9,Montipora,6.17,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,10,Montipora,14.81,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,11,Montipora,2.47,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,12,Montipora,3.70,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,13,Montipora,8.64,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,14,Montipora,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,15,Montipora,7.41,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,16,Montipora,4.94,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,17,Montipora,4.94,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,18,Montipora,2.47,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,19,Montipora,8.64,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,20,Montipora,3.70,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,1,Pavona,12.35,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,2,Pavona,3.70,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,3,Pavona,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,4,Pavona,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,5,Pavona,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,6,Pavona,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,7,Pavona,12.35,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,8,Pavona,2.47,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,9,Pavona,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,10,Pavona,6.17,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,11,Pavona,7.41,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,12,Pavona,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,13,Pavona,1.23,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,14,Pavona,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,15,Pavona,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,16,Pavona,3.70,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,17,Pavona,4.94,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,18,Pavona,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,19,Pavona,6.17,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,20,Pavona,2.47,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,1,Platygyra,1.23,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,2,Platygyra,2.47,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,3,Platygyra,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,4,Platygyra,7.41,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,5,Platygyra,17.28,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,6,Platygyra,2.47,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,7,Platygyra,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,8,Platygyra,2.47,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,9,Platygyra,1.23,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,10,Platygyra,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,11,Platygyra,1.23,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,12,Platygyra,2.47,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,13,Platygyra,14.81,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,14,Platygyra,9.88,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,15,Platygyra,3.70,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,16,Platygyra,9.88,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,17,Platygyra,1.23,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,18,Platygyra,1.23,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,19,Platygyra,2.47,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,20,Platygyra,2.47,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,1,Pocillopora,18.52,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,2,Pocillopora,17.28,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,3,Pocillopora,17.28,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,4,Pocillopora,12.35,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,5,Pocillopora,3.70,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,6,Pocillopora,4.94,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,7,Pocillopora,4.94,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,8,Pocillopora,13.58,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,9,Pocillopora,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,10,Pocillopora,2.47,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,11,Pocillopora,14.81,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,12,Pocillopora,11.11,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,13,Pocillopora,9.88,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,14,Pocillopora,14.81,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,15,Pocillopora,1.23,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,16,Pocillopora,11.11,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,17,Pocillopora,7.41,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,18,Pocillopora,7.41,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,19,Pocillopora,9.88,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,20,Pocillopora,11.11,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,1,Porites,4.94,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,2,Porites,22.22,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,3,Porites,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,4,Porites,1.23,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,5,Porites,4.94,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,6,Porites,3.70,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,7,Porites,25.93,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,8,Porites,25.93,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,9,Porites,38.27,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,10,Porites,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,11,Porites,3.70,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,12,Porites,6.17,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,13,Porites,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,14,Porites,3.70,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,15,Porites,4.94,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,16,Porites,12.35,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,17,Porites,13.58,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,18,Porites,43.21,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,19,Porites,9.88,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,20,Porites,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,1,Sandalolitha,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,2,Sandalolitha,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,3,Sandalolitha,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,4,Sandalolitha,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,5,Sandalolitha,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,6,Sandalolitha,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,7,Sandalolitha,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,8,Sandalolitha,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,9,Sandalolitha,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,10,Sandalolitha,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,11,Sandalolitha,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,12,Sandalolitha,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,13,Sandalolitha,1.23,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,14,Sandalolitha,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,15,Sandalolitha,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,16,Sandalolitha,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,17,Sandalolitha,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,18,Sandalolitha,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,19,Sandalolitha,0.00,,,,,,
2012-08-23,2012,kiritimati,Kiritimati,Christmas Island,Yannick Chancerelle,20,Sandalolitha,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,1,Astreopora,0.00,10,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,2,Astreopora,4.94,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,3,Astreopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,4,Astreopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,5,Astreopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,6,Astreopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,7,Astreopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,8,Astreopora,23.46,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,9,Astreopora,23.46,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,10,Astreopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,11,Astreopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,12,Astreopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,13,Astreopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,14,Astreopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,15,Astreopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,16,Astreopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,17,Astreopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,18,Astreopora,3.70,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,19,Astreopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,20,Astreopora,4.94,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,1,Leptastrea,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,2,Leptastrea,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,3,Leptastrea,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,4,Leptastrea,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,5,Leptastrea,1.23,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,6,Leptastrea,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,7,Leptastrea,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,8,Leptastrea,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,9,Leptastrea,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,10,Leptastrea,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,11,Leptastrea,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,12,Leptastrea,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,13,Leptastrea,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,14,Leptastrea,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,15,Leptastrea,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,16,Leptastrea,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,17,Leptastrea,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,18,Leptastrea,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,19,Leptastrea,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,20,Leptastrea,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,1,Millepora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,2,Millepora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,3,Millepora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,4,Millepora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,5,Millepora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,6,Millepora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,7,Millepora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,8,Millepora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,9,Millepora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,10,Millepora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,11,Millepora,22.22,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,12,Millepora,7.41,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,13,Millepora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,14,Millepora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,15,Millepora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,16,Millepora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,17,Millepora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,18,Millepora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,19,Millepora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,20,Millepora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,1,Pocillopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,2,Pocillopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,3,Pocillopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,4,Pocillopora,2.47,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,5,Pocillopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,6,Pocillopora,2.47,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,7,Pocillopora,2.47,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,8,Pocillopora,1.23,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,9,Pocillopora,2.47,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,10,Pocillopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,11,Pocillopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,12,Pocillopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,13,Pocillopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,14,Pocillopora,6.17,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,15,Pocillopora,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,16,Pocillopora,7.41,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,17,Pocillopora,9.88,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,18,Pocillopora,6.17,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,19,Pocillopora,1.23,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,20,Pocillopora,6.17,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,1,Porites,6.17,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,2,Porites,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,3,Porites,7.41,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,4,Porites,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,5,Porites,1.23,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,6,Porites,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,7,Porites,4.94,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,8,Porites,2.47,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,9,Porites,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,10,Porites,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,11,Porites,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,12,Porites,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,13,Porites,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,14,Porites,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,15,Porites,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,16,Porites,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,17,Porites,0.00,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,18,Porites,2.47,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,19,Porites,14.81,,,,,,
2012-09-14,2012,pitcairn,pitcairn,Pitcairn,Yannick Chancerelle,20,Porites,13.58,,,,,,
2012-09-20,2012,tikehau,tikehau,Tikehau,Pauline Bosserelle,1,Acanthastrea,0.00,,,,,,
2012-09-20,2012,tikehau,tikehau,Tikehau,Pauline Bosserelle,2,Acanthastrea,0.00,,,,,,
2012-09-20,2012,tikehau,tikehau,Tikehau,Pauline Bosserelle,3,Acanthastrea,0.00,,,,,,
